time,open,high,low,close,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,EMA,EMA,EMA2,EMA3,Histogram,MACD,Signal,K,D,MF
1227105000,52.5,53.8,50.73,51,29777840,28027260.8,29777840,28027260.8,29777840,28027260.8,29777840,28027260.8,29777840,28027260.8,29777840,28027260.8,52.8118798312905,53.26094668323613,53.735553727486646,55.33438006306872,-0.18797910289308895,-0.8289411394134802,-0.6409620365203913,9.152619292659276,18.654589398295986,43.99939890985135
1227191400,50.61,53.5,50.36,50.66,40830800,28321436.8,40830800,28321436.8,40830800,28321436.8,40830800,28321436.8,40830800,28321436.8,40830800,28321436.8,52.333684313225945,52.889382871345255,53.45595793407877,55.16743791795913,-0.2627583856721407,-0.9694100186105672,-0.7066516329384265,9.152619292659276,10.665770949517636,35.56405078154661
1227277800,51.39999,53.03999,50.2,52.92,40260912,28843900,40260912,28843900,40260912,28843900,40260912,28843900,40260912,28843900,40260912,28843900,52.463976688064626,52.89375674686736,53.40723448552615,55.087172278032014,-0.14518403436052085,-0.8881316758890776,-0.7429476415285567,19.20833512991266,12.504524571743746,38.6620452983209
1227537000,53.3,54.11,52.23,52.77,30410080,29026994.4,30410080,29026994.4,30410080,29026994.4,30410080,29026994.4,30410080,29026994.4,30410080,29026994.4,52.53198186849471,52.876077211600595,53.34930407775105,55.00441612524516,-0.06667925950672693,-0.8262967159119654,-0.7596174564052385,41.08941307013296,23.150122497568308,39.54140496004711
1227623400,53.75,55.14999,53.35001,54.67999,27371888,28295945.6,27371888,28295945.6,27371888,28295945.6,27371888,28295945.6,27371888,28295945.6,27371888,28295945.6,53.00931700882922,53.133779038514795,53.470275525228224,54.992829477914974,0.11483783651394286,-0.6160701607628098,-0.7309079972767527,74.42274640346629,44.906831534503986,45.755760040918865
1227709800,53.81,56.75,53.7,56.69,23746432,27771529.6,23746432,27771529.6,23746432,27771529.6,23746432,27771529.6,23746432,27771529.6,23746432,27771529.6,53.82724656242273,53.641810604441254,53.762977750207476,55.05344271084658,0.3575269377218495,-0.2839993251244408,-0.6415262628462903,88.54774460688697,68.01996802682875,52.75529918432122
1227882600,56.58,57,55.50999,55.88,9072949,27058794.65,9072949,27058794.65,9072949,27058794.65,9072949,27058794.65,9072949,27058794.65,9072949,27058794.65,54.283413992995456,53.96155194666393,53.955434318370436,55.082962614030635,0.44505397661861745,-0.08520879207301846,-0.5302627686916359,95.10549358007081,86.02532819680802,56.50542056100924
1228141800,55.37,55.73,52.94,53.00999,25945632,27054491.45,25945632,27054491.45,25945632,27054491.45,25945632,27054491.45,25945632,27054491.45,25945632,27054491.45,54.00043088344091,53.82561452571194,53.869484834882215,55.00892787781525,0.29826073515799345,-0.15743684974414407,-0.4556975849021375,74.90461068029867,86.18594962241882,50.80062596884166
1228228200,53.77,54.25999,52.22,53.45,24462480,27339759.45,24462480,27339759.45,24462480,27339759.45,24462480,27339759.45,24462480,27339759.45,24462480,27339759.45,53.87811290934293,53.771955307753096,53.83134984989292,54.953251882178996,0.22285317283161515,-0.17713111886261856,-0.3999842916942337,57.065174299090096,75.69175951981987,50.78269923167663
1228314600,52.69,54.50999,52.5,54.38,25216096,27447763.45,25216096,27447763.45,25216096,27447763.45,25216096,27447763.45,25216096,27447763.45,25216096,27447763.45,53.98964337393339,53.85881883521694,53.8812271362663,54.932778600672606,0.22690384987297613,-0.11635447935301357,-0.3432583292259897,49.109457284202755,60.35974742119718,57.46651345582348
1228401000,55.11,56.2,54,55.11,28793664,27777862.65,28793664,27777862.65,28793664,27777862.65,28793664,27777862.65,28793664,27777862.65,28793664,27777862.65,54.238611513059304,54.03755900161452,53.99293376024209,54.93910793636287,0.26726437626887256,-0.009177858889898971,-0.27644223515877153,60.30518469324944,55.49327209218077,56.579927965325524
1228487400,54.28999,58.71001,54,58.21001,37853744,28048066.65,37853744,28048066.65,37853744,28048066.65,37853744,28048066.65,37853744,28048066.65,37853744,28048066.65,55.12114451015724,54.6336234299553,54.37630432749281,55.05592586720706,0.4789067991641926,0.32219126379646923,-0.15671553536772337,78.14462107445802,62.51975435063674,64.44578791669018
1228746600,58.58,59.23,56.50999,57.56,27062064,28429215.45,27062064,28429215.45,27062064,28429215.45,27062064,28429215.45,27062064,28429215.45,27062064,28429215.45,55.66311239678896,55.051677225675974,54.66573120681165,55.14535708623538,0.5464017098352085,0.5262866019262873,-0.02011510790892121,87.54579138912457,75.33186571894402,71.093273260504
1228833000,57.17999,57.33,54.91,55.81,30511552,29031187.45,30511552,29031187.45,30511552,29031187.45,30511552,29031187.45,30511552,29031187.45,30511552,29031187.45,55.69575408639142,55.160009050579404,54.76975564255604,55.16909433315554,0.4485654056527719,0.5405916491570437,0.09202624350427178,84.31037964326326,83.33359736894862,62.95192674314274
1228919400,55.96001,56.13,54.17999,55.25,21339616,28908821.85,21339616,28908821.85,21339616,28908821.85,21339616,28908821.85,21339616,28908821.85,21339616,28908821.85,55.59669762274888,55.172864900496634,54.81341422050549,55.17198382125713,0.3271520883782385,0.5009663539770699,0.1738142655988314,69.39519695440931,80.41712266226573,64.02968820533638
1229005800,54.5,55.46001,54.10001,54.78999,24967312,28738412.25,24967312,28738412.25,24967312,28738412.25,24967312,28738412.25,24967312,28738412.25,24967312,28738412.25,55.417429262138015,55.11816848613997,54.81128474591409,55.15834118478366,0.20296132519740456,0.4275159220955871,0.22455459689818252,46.97101649799428,66.89219769855562,66.3095594054663
1229092200,53.75,54.88,53.75,54.63,23647424,28033564.25,23647424,28033564.25,23647424,28033564.25,23647424,28033564.25,23647424,28033564.25,23647424,28033564.25,55.2424449816629,55.04843013097712,54.79480431446735,55.13947185675567,0.10222398333560628,0.35233457606769036,0.2501105927320841,32.11967247219293,49.49529530819884,58.45011798336551
1229351400,54.99001,55.12,54.00999,54.71001,16721875,27582074,16721875,27582074,16721875,27582074,16721875,27582074,16721875,27582074,16721875,27582074,55.12412609684892,55.00008439798039,54.78709574042486,55.12413393330011,0.03655085968969807,0.29579916734420664,0.25924830765450857,20.46282276104742,33.18450391041155,56.9314789774418
1229437800,55.00999,55.97,54.14,55.24001,22997168,27383260.4,22997168,27383260.4,22997168,27383260.4,22997168,27383260.4,22997168,27383260.4,22997168,27383260.4,55.14987807532694,55.03435948398319,54.8282697640226,55.128272364253675,0.02493200611452895,0.2904133152976698,0.26548130918314083,24.275430941150933,25.619308724797104,56.42767623425918
1229524200,55.19,56.08,54.67,55.19,22809280,26689940.4,22809280,26689940.4,22809280,26689940.4,22809280,26689940.4,22809280,26689940.4,22809280,26689940.4,55.15879405858762,55.05659384341416,54.86115433092964,55.13047692267319,0.010730693042077522,0.27889467548573776,0.26816398244366024,28.835298086939172,24.52451726304585,56.285962593246985
1229610600,55.46001,56.21001,54.78,55.41,26942240,26548160.4,26942240,26548160.4,26942240,26548160.4,26942240,26548160.4,26942240,26548160.4,26942240,26548160.4,55.2146176011237,55.10708043721214,54.91104939175421,55.140459889720574,0.012862150672469763,0.28424167078424745,0.2713795201117777,34.93575008037592,29.34882636948868,58.456113507544906
1229697000,55.67999,56.91,55.53,55.74001,32444400,26128840.4,32444400,26128840.4,32444400,26128840.4,32444400,26128840.4,32444400,26128840.4,32444400,26128840.4,55.331371467540656,55.19749894618183,54.98640944704928,55.161872393659124,0.032110203783453195,0.31151727484109415,0.27940707105764095,37.94278036327189,33.90460951019567,66.21852982000667
1229956200,55.99001,56.5,55.48,55.99001,17015328,24966561.2,17015328,24966561.2,17015328,24966561.2,17015328,24966561.2,17015328,24966561.2,17015328,24966561.2,55.477735585864956,55.310714811013,55.07764586095389,55.19144873674273,0.055898355656432586,0.3492800156281817,0.2933816599717491,42.35095682953847,38.4098290910621,67.38709689850361
1230042600,56.14999,56.39999,55.17,55.28999,12874352,24089774.8,12874352,24089774.8,12874352,24089774.8,12874352,24089774.8,12874352,24089774.8,12874352,24089774.8,55.436014344561634,55.30775412372543,55.09694987359445,55.19496806757334,0.02052967860818833,0.3190437582319845,0.29851407962379617,34.59189624322668,38.29521114534569,62.587780156957535
1230129000,55.63,55.82001,55.27,55.44,4565492,22949455,4565492,22949455,4565492,22949455,4565492,22949455,4565492,22949455,4565492,22949455,55.43690004577016,55.326646391764655,55.12813624872222,55.20371920801715,0.004136869229845019,0.3036851661611024,0.2995482969312574,27.469554500884474,34.80413585788322,58.39469844173746
1230301800,55.7,55.74001,55.2,55.35001,6383770,22081321.9,6383770,22081321.9,6383770,22081321.9,6383770,22081321.9,6383770,22081321.9,6383770,22081321.9,55.41759114671012,55.329984050083986,55.14830658974747,55.20894387915939,-0.014828563839229036,0.2810125921322211,0.2958411559714501,19.381510505035276,27.147653749715488,51.55359437008434
1230561000,55.35001,55.39999,54.52,55.11,10066141,22130981.5,10066141,22130981.5,10066141,22130981.5,10066141,22130981.5,10066141,22130981.5,10066141,22130981.5,55.34923755855232,55.298557757214844,55.1448241724977,55.20541016918941,-0.04395239688670205,0.24090065986307252,0.28485305674977457,18.342362185020203,21.731142396979994,44.65974928167241
1230647400,55.24001,55.39999,54.33,55.05,13976613,21532530.55,13976613,21532530.55,13976613,21532530.55,13976613,21532530.55,13976613,21532530.55,13976613,21532530.55,55.28274032331847,55.26304950618415,55.136203793179725,55.19985980600408,-0.06632860471954694,0.20194230085034093,0.26827090556988786,13.01818241822137,16.91401836942563,47.62374492946399
1230733800,55.27,56.33,54.77,56.06,13882277,21003520.4,13882277,21003520.4,13882277,21003520.4,13882277,21003520.4,13882277,21003520.4,13882277,21003520.4,55.455464695914365,55.37689957672927,55.220185266527025,55.23057909864679,-0.014866457409603906,0.24968783380788295,0.26455429121748686,39.23009406440387,23.53021288921515,54.63314175601915
1230906600,55.98,57.50999,55.78,57.17999,16162949,20550863.05,16162949,20550863.05,16162949,20550863.05,16162949,20550863.05,16162949,20550863.05,16162949,20550863.05,55.83869254126673,55.6344839229108,55.39834933320638,55.300200916552264,0.08723159812494652,0.37359378887367,0.2863621907487235,68.49988337729344,40.249386619972896,63.36352710419953
1231165800,56.96001,57.35001,55.675,56.52,16075047,19914932.2,16075047,19914932.2,16075047,19914932.2,16075047,19914932.2,16075047,19914932.2,16075047,19914932.2,55.99009419876301,55.76098621963783,55.500317575642164,55.34376516953254,0.10192212747454227,0.41376485009190134,0.31184272261735907,87.085247461918,64.93840830120511,65.21456222217272
1231252200,56.61,56.8,55.60001,56.02,19195568,18982023.4,19195568,18982023.4,19195568,18982023.4,19195568,18982023.4,19195568,18982023.4,19195568,18982023.4,55.996739932371234,55.797988188260994,55.54756143240197,55.36791641347781,0.07103509784207429,0.40063659491995196,0.32960149707787767,64.81604227833226,73.46705770584789,57.43552089292132
1231338600,55.49001,56.21001,55.06,55.53999,16833616,18470601,16833616,18470601,16833616,18470601,16833616,18470601,16833616,18470601,16833616,18470601,55.89523994739985,55.76113130422371,55.546873120365426,55.37406189871074,0.014313898098234357,0.34749386970067064,0.3331799716024363,33.84487786351738,61.915389201255884,49.01162616136314
1231425000,51.31,51.82001,50.31,51.38,92838752,21586961,92838752,21586961,92838752,21586961,92838752,21586961,92838752,21586961,92838752,21586961,54.891853292422105,55.13525540362032,55.168066473059476,55.23141683089965,-0.29050659072734897,-0.029953266806749923,0.26055332392059904,13.426297068266058,37.362405736705234,30.753172537167472
1231511400,51.58,52.41,51.25,51.58,28698832,21954921.8,28698832,21954921.8,28698832,21954921.8,28698832,21954921.8,28698832,21954921.8,28698832,21954921.8,54.155885894106085,54.6273617745317,54.841878611872254,55.101009086938944,-0.4559452143991184,-0.3093781940782989,0.14656702032081945,3.7434866404359997,17.00488719073981,30.71346422684681
1231770600,51.5,52.19,51.16,51.39,18436448,21628378.6,18436448,21628378.6,18436448,21628378.6,18436448,21628378.6,18436448,21628378.6,18436448,21628378.6,53.541244584304735,54.16488152102717,54.528071465338414,54.9684730481197,-0.5491991167577308,-0.539931875626344,0.009267241131386744,2.00919352984219,6.39299241284808,20.63251969282115
1231857000,51.59,52.7,51.56,52.12,24993408,21695677.8,24993408,21695677.8,24993408,21695677.8,24993408,21695677.8,24993408,21695677.8,24993408,21695677.8,53.22541245445924,53.872755589451856,54.30915587758037,54.86674186782971,-0.5323565240003834,-0.6561784138690925,-0.12382188986870912,7.983463000418223,4.578714390232135,28.4465966999701
1231943400,51.28,52,51.24001,51.56,20537840,21886476.05,20537840,21886476.05,20537840,21886476.05,20537840,21886476.05,20537840,21886476.05,20537840,21886476.05,52.85532079791274,53.542361933815876,54.05923261598216,54.74864394397865,-0.5285019356932528,-0.7844493094852751,-0.25594737379202237,10.055790276221302,6.682815602160571,27.839052869030624
1232029800,51.56,51.84,50.33,51.35001,28075104,22140372.85,28075104,22140372.85,28075104,22140372.85,28075104,22140372.85,28075104,22140372.85,28075104,22140372.85,52.52080728726546,53.22916880041361,53.81293965089287,54.62726416026513,-0.5094486575153068,-0.8927581956861559,-0.3833095381708491,11.933483557984545,9.990912278208024,25.932215800784988
1232116200,51.89999,52.05,51.00999,51.56,21675648,22083691.25,21675648,22083691.25,21675648,22083691.25,21675648,22083691.25,21675648,22083691.25,21675648,22083691.25,52.307294556762024,52.990716114640236,53.60812695535716,54.51771901168423,-0.45390466030853516,-0.950690363556518,-0.4967857032479829,10.177570912977247,10.722281582394364,31.02808541937911
1232461800,51.41,51.64,50.44,50.56,22569744,21865066.45,22569744,21865066.45,22569744,21865066.45,22569744,21865066.45,22569744,21865066.45,22569744,21865066.45,51.91900687748157,52.64347095540592,53.33102450487014,54.37637190412408,-0.4545848899793019,-1.0650168157221103,-0.6104319257428084,6.723925915256625,9.611660128739471,30.037934305297497
1232548200,50.22,50.32001,48.52,49.14,39082560,22196974.45,39082560,22196974.45,39082560,22196974.45,39082560,22196974.45,39082560,22196974.45,39082560,22196974.45,51.30144979359678,52.14297510463364,52.95002227715467,54.18935862183393,-0.5162370449353493,-1.255728231911995,-0.7394911869766456,4.2183568255687405,7.039951217934203,28.277348551537287
1232634600,48.94,49.60001,47.77,48.87,31115488,22901982.45,31115488,22901982.45,31115488,22901982.45,31115488,22901982.45,31115488,22901982.45,31115488,22901982.45,50.76112761724194,51.67540723254312,52.5791111610497,53.999381528197006,-0.5383063915598351,-1.4123741764264395,-0.8740677848666044,2.3684757858670005e-15,3.6474275802751226,23.48737453152981
1232721000,48.09,48.60001,48,48.35001,23093600,23412944.85,23093600,23412944.85,23093600,23412944.85,23093600,23412944.85,23093600,23412944.85,23093600,23412944.85,50.225323702299285,51.200350485036964,52.194647419136096,53.79761825933283,-0.549135957773836,-1.5604877320838995,-1.0113517743100635,2.3684757858670005e-15,1.406118941856249,18.83416853911757
1232980200,48.64,48.99001,48.03,48.60001,18890464,24129193.45,18890464,24129193.45,18890464,24129193.45,18890464,24129193.45,18890464,24129193.45,18890464,24129193.45,49.86414287956611,50.82887327288883,51.867862199214635,53.61198939292809,-0.501962388731807,-1.6388047602248221,-1.1368423714930151,2.3813044645693022,0.7937681548564361,23.247119203441017
1233066600,48.95,49.3,48.53,48.78999,16479027,24633956.3,16479027,24633956.3,16479027,24633956.3,16479027,24633956.3,16479027,24633956.3,16479027,24633956.3,49.62544223966253,50.53760423390471,51.58805563564967,53.439775128894944,-0.4235927570204485,-1.6663333177685757,-1.2427405607481272,7.114622865993998,3.1653091101877684,27.490755262594206
1233153000,49.50999,49.64,48.50999,48.73,24667008,25363999.65,24667008,25363999.65,24667008,25363999.65,24667008,25363999.65,24667008,25363999.65,24667008,25363999.65,49.42645507529308,50.279375057632606,51.32823239604515,53.27156887429155,-0.3447653510373394,-1.6736972495448015,-1.328931898507462,15.964655172876247,8.486860834479849,32.95319095717822
1233239400,48.56,49.07001,47.78999,47.86,18876224,25608980.2,18876224,25608980.2,18876224,25608980.2,18876224,25608980.2,18876224,25608980.2,18876224,25608980.2,49.07835394745017,49.93375004939938,51.01293854185923,53.07829855735257,-0.32069043978209,-1.7297949482350745,-1.4091045084529845,13.891274479295399,12.323517506055216,40.43991845539109
1233325800,48,48.3,46.92,47.12,20616048,25945668.75,20616048,25945668.75,20616048,25945668.75,20616048,25945668.75,20616048,25945668.75,20616048,25945668.75,48.64316418135013,49.53178575662804,50.659035038053844,52.86550218030426,-0.32316816344249966,-1.813064712756109,-1.4898965493136094,9.157956077870702,13.004628576680782,32.63214960265397
1233585000,46.57001,47.02,46.25,46.57001,20863200,26180681.3,20863200,26180681.3,20863200,26180681.3,20863200,26180681.3,20863200,26180681.3,20863200,26180681.3,48.18246325216121,49.108674934252605,50.28730548913986,52.64066317386482,-0.3292961179728282,-1.9015166967796446,-1.5722205788068164,0.30792377098845,7.7857181093848515,32.58931041331533
1233671400,47.03,48,46.57001,47.81,22552016,26504529.75,22552016,26504529.75,22552016,26504529.75,22552016,26504529.75,22552016,26504529.75,22552016,26504529.75,48.09969364056983,48.92314994364509,50.06209589921806,52.46813948908394,-0.2224078546502859,-1.8502303971196739,-1.627822542469388,23.654622184601166,11.040167344486774,31.620865102323037
1233757800,46.89,47.59,46.28999,46.42,26506512,26870076.95,26506512,26870076.95,26506512,26870076.95,26506512,26870076.95,26506512,26870076.95,26506512,26870076.95,47.72642838710987,48.565557094552936,49.73099627201642,52.25213450733094,-0.21761938002799242,-1.8998467675043784,-1.682227387476386,36.40504583252781,20.12253059603914,31.273293636837067
1233844200,47.17,48.983,47.16,48.56,33295008,27693146.55,33295008,27693146.55,33295008,27693146.55,33295008,27693146.55,33295008,27693146.55,33295008,27693146.55,47.91166652330768,48.56476322390252,49.62454206546947,52.12027256064055,-0.051303742850377976,-1.7463570660393586,-1.6950533231889806,69.73837916586115,43.266015727663365,40.66674435092919
1233930600,48.84,50.08,48.53,49.63,28302560,24466336.95,28302560,24466336.95,28302560,24466336.95,28302560,24466336.95,28302560,24466336.95,28302560,24466336.95,48.29351840701708,48.71693990620216,49.62503824133588,52.031334254903385,0.1393674813140886,-1.5208439715463697,-1.6602114528604583,79.41709031459332,61.85350510432742,41.65958472469156
1234189800,49.56,49.56,48.77,49.28,16277598,23845275.25,16277598,23845275.25,16277598,23845275.25,16277598,23845275.25,16277598,23845275.25,16277598,23845275.25,48.51273653879107,48.79737706245899,49.593671128487166,51.933072317228266,0.2443702856136778,-1.3547485958433612,-1.599118881457039,97.94369418304672,82.36638788783372,42.538557731538475
1234276200,49,49.28,47.3399,47.72,25611888,24204047.25,25611888,24204047.25,25611888,24204047.25,25611888,24204047.25,25611888,24204047.25,25611888,24204047.25,48.336572863504166,48.64346605353628,49.423337389533785,51.78260544875583,0.21239702097345314,-1.3336226052402225,-1.5460196262136756,87.5485972156355,88.30312723775852,44.41455701722118
1234362600,47.98,48.52,47.75,48.23,17759936,23842373.65,17759936,23842373.65,17759936,23842373.65,17759936,23842373.65,17759936,23842373.65,17759936,23842373.65,48.31289000494768,48.584399474459666,49.31485217230344,51.65572668272884,0.2278643696832019,-1.2611891641096733,-1.4890535337928752,80.82987063412446,88.77405401093556,52.01983677794348
1234449000,47.98,48.28999,47.03,48.13,22393840,23935173.65,22393840,23935173.65,22393840,23935173.65,22393840,23935173.65,22393840,23935173.65,22393840,23935173.65,48.27224778162598,48.519485263822574,49.207138338457675,51.52980787263138,0.23280762786586018,-1.19804399896055,-1.4308516268264102,75.62189388765648,81.33345391247214,52.17524657310379
1234535400,47.75,48.11,46.48,46.53,25670832,23814960.05,25670832,23814960.05,25670832,23814960.05,25670832,23814960.05,25670832,23814960.05,25670832,23814960.05,47.88508160793132,48.23527308327649,48.963762125870616,51.35124330575169,0.1346383448268229,-1.2625536957928816,-1.3971920406197045,70.69418663722404,75.71531705300166,45.216472835943996
1234881000,47.53,48.88,47.3,48.24001,38919040,24677129.65,38919040,24677129.65,38919040,24677129.65,38919040,24677129.65,38919040,24677129.65,38919040,24677129.65,47.96395458394658,48.23594978566556,48.8979664780642,51.24012783054627,0.18791655199656598,-1.162296350623997,-1.350212902620563,74.17663973410237,73.49757341966095,48.77948083312883
1234967400,48.94,50,48.52,50,47361008,25916692.85,47361008,25916692.85,47361008,25916692.85,47361008,25916692.85,47361008,25916692.85,47361008,25916692.85,48.41640912084734,48.48795695914191,48.99815134369472,51.1958375508839,0.3360874873498181,-0.9301035434332903,-1.2661910307831084,81.44092229752361,75.43724955628333,52.09577714184516
1235053800,49.44,50.67,49.44,50.45,27313920,25328260.85,27313920,25328260.85,27313920,25328260.85,27313920,25328260.85,27313920,25328260.85,27313920,25328260.85,48.868318205103485,48.76824882212164,49.13013758517702,51.16920049549519,0.451601468287103,-0.7016891954242297,-1.1532906637113327,96.76372651536728,84.12709618233109,58.37201013796018
1235140200,49.99001,50.64999,49.53,50.02,29581552,25251564.05,29581552,25251564.05,29581552,25251564.05,29581552,25251564.05,29581552,25251564.05,29581552,25251564.05,49.12424749285827,48.94707041896141,49.21103416834274,51.128157620656076,0.48340243385290016,-0.5490376213952075,-1.0324400552481077,97.95409977096396,92.05291619461828,56.78733517846748
1235399400,50.35001,50.44,48.78999,48.88,23620624,25277915.25,23620624,25277915.25,23620624,25277915.25,23620624,25277915.25,23620624,25277915.25,23620624,25277915.25,49.069970272223095,48.93748893053835,49.180940153038854,51.04786627706122,0.4146543307713486,-0.5141221417839219,-0.9287764725552705,89.21812839997942,94.64531822877022,56.19983158951534
1235485800,48.78,50.36,48.69,50.00999,26226576,25644720.85,26226576,25644720.85,26226576,25644720.85,26226576,25644720.85,26226576,25644720.85,26226576,25644720.85,49.27886354506241,49.09070336903287,49.25630832094441,51.01079926716618,0.43040828617887994,-0.39076611483167056,-0.8211744010105505,86.65526556303685,91.27583124466008,56.737884705550684
1235572200,48.97,50.06,48.56,49.21001,25477296,26094634.3,25477296,26094634.3,25477296,26094634.3,25477296,26094634.3,25477296,26094634.3,25477296,26094634.3,49.26356275727076,49.10774717345675,49.25209938267674,50.94648536476738,0.37415348221078826,-0.35348254824706515,-0.7276360304578534,78.83857612662665,84.90399002988097,56.69057329685128
1235658600,49.50999,49.64,48.14,48.25,23169840,26019775.9,23169840,26019775.9,23169840,26019775.9,23169840,26019775.9,23169840,26019775.9,23169840,26019775.9,49.03832658898837,48.98521186296293,49.160999438797035,50.850182316025695,0.26464844047804514,-0.39682547986029704,-0.6614739203383422,70.74811088443468,78.7473175246994,49.470224558002165
1235745000,47.87,50,47.58,49.24001,28166304,26484279.9,28166304,26484279.9,28166304,26484279.9,28166304,26484279.9,28166304,26484279.9,28166304,26484279.9,49.083145124768734,49.021611596825366,49.168182217088216,50.79267616188192,0.2513501500480777,-0.3472862327782451,-0.5986363828263228,64.54615010985914,71.37761237364016,49.41532593441301
1236004200,48.81,49.49001,47.96001,48.03999,25357504,26721352.7,25357504,26721352.7,25357504,26721352.7,25357504,26721352.7,25357504,26721352.7,25357504,26721352.7,48.85133287482013,48.88137994013603,49.06561928826201,50.69436594181471,0.15871402973345583,-0.400243845659503,-0.5589578753929588,57.062430655793186,64.11889721669567,48.29390442111172
1236090600,48.33501,48.57001,47,47.38,28041760,27080280.7,28041760,27080280.7,28041760,27080280.7,28041760,27080280.7,28041760,27080280.7,28041760,27080280.7,48.52437001374899,48.66689709154517,48.91238117114729,50.575995729607044,0.05530834479027602,-0.4898224444051138,-0.5451307891953898,52.15495425046951,57.92117833870728,48.02977985822764
1236177000,47.96001,49.2,47.14999,48.49001,31810880,27543223.9,31810880,27543223.9,31810880,27543223.9,31810880,27543223.9,31810880,27543223.9,31810880,27543223.9,48.516734455138106,48.64162750703871,48.87398379195208,50.501496239263936,0.06340440830533645,-0.46587527881371926,-0.5292796871190557,48.523005848391556,52.580130251551424,49.82642471651444
1236263400,50.35001,51,49.28999,49.75,46266480,28531222.3,46266480,28531222.3,46266480,28531222.3,46266480,28531222.3,46266480,28531222.3,46266480,28531222.3,48.79079346510741,48.79996643460461,48.95362162904734,50.47465708786165,0.15039006032606467,-0.3412921117114749,-0.49168217203753956,62.94654002244496,54.541500040435345,57.9247766529072
1236349800,50.14999,50.14999,48.10001,48.91,33776128,28555278.3,33776128,28555278.3,33776128,28555278.3,33776128,28555278.3,33776128,28555278.3,33776128,28555278.3,48.81728380619465,48.815685515375385,48.94965602640667,50.41877647758088,0.14790302125221955,-0.3068033954722651,-0.45470641672448464,70.48595016159646,60.651832010811,56.70719211749557
1236605400,48.56,49.11,47.3,47.50999,26513504,28465825.5,26513504,28465825.5,26513504,28465825.5,26513504,28465825.5,26513504,28465825.5,26513504,28465825.5,48.52677407148473,48.629157584607476,48.81877729673334,50.3148912462387,0.05339097665458936,-0.3879676959062479,-0.4413586725608373,54.01015237409519,62.48088085271221,49.32995510790359
1236691800,47.61,48.92,47.27,48.67,32535008,29278696,32535008,29278696,32535008,29278696,32535008,29278696,32535008,29278696,32535008,29278696,48.55860205559924,48.634992215377835,48.8052520879394,50.256145130301604,0.06940672585764024,-0.35460026523878696,-0.4240069910964272,41.779666909816115,55.42525648183593,47.36967464974882
1236778200,48.66,48.81,47.155,47.46001,26067600,29301481.6,26067600,29301481.6,26067600,29301481.6,26067600,29301481.6,26067600,29301481.6,26067600,29301481.6,48.3144704876883,48.467137613181,48.68295735267218,50.15628316136226,0.0024535276821386898,-0.42094008149375384,-0.4233936091758925,29.482020224329705,41.75727983608034,40.76903003202061
1236864600,47.87,49.12,47.32001,48.94,25131744,29670072,25131744,29670072,25131744,29670072,25131744,29670072,25131744,29670072,25131744,29670072,48.45347704597979,48.534689382726576,48.70632486606562,50.11284447702789,0.058669445179012125,-0.35005680270212736,-0.4087262478811395,50.979016279313974,40.74690113781994,47.526463911903654
1236951000,48.67,49.47,48.34,49.19,20571424,29578951.2,20571424,29578951.2,20571424,29578951.2,20571424,29578951.2,20571424,29578951.2,20571424,29578951.2,48.617148813539835,48.62830518519421,48.750295332786926,50.07988574570547,0.11050963905718036,-0.27058919905966405,-0.3810988381168444,61.826635094927354,47.42922386619035,53.09472017208059
1237210200,49.34,49.55,48.66,48.8,16380473,29114433.25,16380473,29114433.25,16380473,29114433.25,16380473,29114433.25,16380473,29114433.25,16380473,29114433.25,48.657782410530984,48.65283301588075,48.75481393889721,50.0341755405017,0.11579448685353338,-0.23635572954992767,-0.35215021640346106,78.89177140025042,63.89914092483059,51.85622493337015
1237296600,48.89999,50,48.78999,50,18627088,28099835.65,18627088,28099835.65,18627088,28099835.65,18627088,28099835.65,18627088,28099835.65,18627088,28099835.65,48.95605298596854,48.8452854421835,48.868012671724735,50.032954985483784,0.19282847161017763,-0.11111462689073903,-0.30394309850091666,86.26734514636348,75.66191721384709,57.741118489687075
1237383000,48.95,51.10001,48.95,50.44,20191984,26741384.45,20191984,26741384.45,20191984,26741384.45,20191984,26741384.45,20191984,26741384.45,20191984,26741384.45,49.28581898908664,49.07310180758586,49.01092061065885,50.047492307430794,0.2618542570347874,0.02337472279256758,-0.2384795342422198,90.57298674048798,85.24403442903396,63.57322105555848
1237469400,50.8,50.91,49.61,49.95,20752048,26413290.85,20752048,26413290.85,20752048,26413290.85,20752048,26413290.85,20752048,26413290.85,20752048,26413290.85,49.43341476928961,49.19837297793074,49.09629146423532,50.044010439308266,0.26229496636113625,0.08938917370920052,-0.17290579265193573,94.45685086951507,90.43239425212217,57.167245398181905
1237555800,50.14,50.39,48.99001,49.59,26308816,26249654.05,26308816,26249654.05,26308816,26249654.05,26308816,26249654.05,26308816,26249654.05,26308816,26249654.05,49.468211487225254,49.254319695369205,49.14117405839575,50.027795780761544,0.2274232490028428,0.11137326860161778,-0.11604998040122502,84.82550204502196,89.95177988500835,56.92705995381455
